startpoint,endpoint,weight,edge number
1311,80,239,17280
1311,88,22617,17281
1311,197,6443,17282
1311,199,122,17283
816,131,5,17284
816,342,2,17285
816,147,993,17286
816,811,19,17287
816,163,1,17288
816,818,9,17289
646,46,34579,17290
646,132,141,17291
646,137,133,17292
646,597,9,17293
646,57,24107,17294
646,108,135,17295
646,151,122,17296
646,62,256,17297
646,159,20789,17298
646,76,4,17299
646,1100,121,17300
646,847,111,17301
646,82,19534,17302
646,188,41,17303
646,189,122,17304
646,197,133,17305
646,202,74,17306
646,240,3,17307
1139,22,21,17308
1139,336,1,17309
1139,337,14,17310
1139,570,1,17311
1139,456,4,17312
1408,136,1,17313
1408,165,15113,17314
1408,182,384,17315
1408,189,310,17316
1408,195,294,17317
1408,196,242,17318
1408,197,3455,17319
1408,277,4,17320
1221,961,112,17321
226,216,32,17322
226,562,2,17323
226,1177,1,17324
226,10,2,17325
226,223,6,17326
226,1432,2,17327
226,227,2,17328
226,229,2,17329
226,900,1,17330
226,354,6,17331
226,711,7,17332
226,202,2,17333
226,212,12,17334
226,106,6,17335
226,231,5,17336
647,46,3949,17337
647,146,19,17338
647,60,63825,17339
647,961,94598,17340
647,418,81947,17341
647,74,10985,17342
647,164,17976,17343
647,165,155644,17344
647,317,4,17345
647,196,128504,17346
333,325,12,17347
333,1105,7,17348
333,22,189,17349
333,23,1,17350
333,569,17,17351
333,329,21,17352
333,1139,8,17353
333,511,12,17354
333,334,2,17355
333,1146,25,17356
1274,150,4,17357
1274,10,4,17358
1274,106,5,17359
1459,575,5,17360
266,245,121,17361
266,246,15,17362
266,46,117575,17363
266,47,1,17364
266,314,17,17365
266,49,2,17366
266,51,24,17367
266,249,21,17368
266,597,5,17369
266,54,33,17370
266,55,30297,17371
266,252,10,17372
266,341,7,17373
266,146,298,17374
266,57,36426,17375
266,59,4,17376
266,609,32,17377
266,150,68,17378
266,256,1,17379
266,259,3,17380
266,67,10,17381
266,68,3,17382
266,159,54930,17383
266,70,15,17384
266,111,107,17385
266,71,3,17386
266,236,494,17387
266,165,171,17388
266,76,22,17389
266,78,39,17390
266,350,19,17391
266,82,36067,17392
266,170,6,17393
266,175,117,17394
266,178,16,17395
266,88,41,17396
266,92,106,17397
266,194,16,17398
266,883,6,17399
266,240,33,17400
266,104,44,17401
266,106,4,17402
1107,109,233,17403
1107,111,419,17404
1107,164,12,17405
1107,195,4,17406
1107,196,22800,17407
1460,514,3,17408
1460,535,1,17409
172,124,27,17410
172,51,3,17411
172,137,28,17412
172,55,52,17413
172,138,9,17414
172,147,14216,17415
172,109,432,17416
172,150,7,17417
172,619,4,17418
172,223,1,17419
172,69,33,17420
172,159,36,17421
172,111,440,17422
172,73,7,17423
172,164,3125,17424
172,481,113,17425
172,631,337,17426
172,721,2,17427
172,81,95,17428
172,174,65790,17429
172,88,12,17430
172,180,47,17431
172,90,55,17432
172,183,33,17433
172,188,13,17434
172,191,69,17435
172,113,6107,17436
701,700,145,17437
701,397,2823,17438
701,399,243,17439
701,22,10,17440
701,551,173,17441
701,401,1,17442
701,503,145,17443
701,403,9,17444
701,27,555,17445
701,404,3,17446
701,406,163,17447
701,410,160,17448
701,521,1,17449
701,411,169,17450
701,702,164,17451
701,703,8,17452
701,412,85,17453
701,413,2,17454
701,535,22,17455
701,414,43,17456
701,704,3,17457
1461,129,2,17458
1462,133,10,17459
1463,10,2,17460
843,54,111,17461
843,60,27441,17462
843,63,3,17463
843,66,336,17464
843,76,16,17465
843,83,784,17466
843,85,1,17467
843,174,14636,17468
843,88,13886,17469
843,472,3,17470
843,354,8,17471
843,473,116,17472
1160,462,34,17473
1160,62,145,17474
1160,363,386,17475
1160,631,138,17476
1160,317,132,17477
1160,174,164,17478
1160,92,98,17479
921,32,4,17480
921,491,2435,17481
921,22,3,17482
921,1464,4,17483
921,524,7,17484
921,1465,124,17485
921,922,3161,17486
921,1466,164,17487
932,137,6,17488
173,124,132,17489
173,241,1,17490
173,128,5,17491
173,129,87,17492
173,136,14,17493
173,140,4,17494
173,147,20984,17495
173,1034,3,17496
173,108,47,17497
173,151,44,17498
173,153,9,17499
173,111,918,17500
173,1329,2,17501
173,164,15235,17502
173,165,74293,17503
173,82,6,17504
173,174,93,17505
173,179,9,17506
173,1410,3,17507
173,183,31392,17508
173,185,41,17509
173,189,431,17510
173,190,7701,17511
173,196,38221,17512
173,199,6,17513
173,114,3,17514
173,230,7,17515
173,204,257,17516
173,974,3,17517
173,205,28,17518
173,919,3,17519
173,231,1,17520
896,136,1,17521
648,46,8579,17522
648,58,94,17523
648,82,1,17524
85,245,70,17525
85,125,38,17526
85,46,2478,17527
85,128,8,17528
85,129,172,17529
85,791,2,17530
85,726,10,17531
85,839,227,17532
85,51,197,17533
85,133,222,17534
85,135,76,17535
85,136,2,17536
85,137,548,17537
85,54,21127,17538
85,55,386,17539
85,138,172,17540
85,937,61,17541
85,707,30,17542
85,140,84,17543
85,253,11,17544
85,143,14564,17545
85,254,49,17546
85,146,13907,17547
85,147,85464,17548
85,57,31921,17549
85,59,39,17550
85,60,150750,17551
85,148,4,17552
85,840,7,17553
85,109,1015,17554
85,61,8,17555
85,150,9252,17556
85,476,37,17557
85,613,1,17558
85,235,41,17559
85,619,14,17560
85,345,24,17561
85,154,202,17562
85,10,51,17563
85,69,185,17564
85,159,77,17565
85,70,8,17566
85,111,1098,17567
85,793,83,17568
85,72,121,17569
85,576,18,17570
85,465,8,17571
85,73,475,17572
85,74,174,17573
85,966,45,17574
85,236,280,17575
85,163,28,17576
85,164,746,17577
85,165,3375,17578
85,967,141,17579
85,631,20,17580
85,77,12941,17581
85,78,49,17582
85,263,4,17583
85,79,251,17584
85,80,41,17585
85,350,10,17586
85,82,25466,17587
85,169,14,17588
85,171,107,17589
85,83,49685,17590
85,732,20,17591
85,174,141099,17592
85,649,2,17593
85,177,9,17594
85,178,94,17595
85,88,188875,17596
85,180,96,17597
85,90,723,17598
85,183,292,17599
85,92,7,17600
85,471,170,17601
85,184,8,17602
85,185,12,17603
85,269,20,17604
85,691,23,17605
85,733,8,17606
85,188,225,17607
85,96,108,17608
85,190,54,17609
85,191,1,17610
85,354,67,17611
85,692,101,17612
85,197,123,17613
85,112,14,17614
85,102,2878,17615
85,238,25,17616
85,274,29,17617
85,202,44,17618
85,204,28,17619
85,473,3,17620
85,883,1,17621
85,104,232,17622
85,376,8,17623
85,540,7,17624
85,278,377,17625
85,212,67,17626
85,205,1,17627
85,695,11,17628
85,872,3,17629
85,106,29,17630
732,339,20702,17631
732,315,100,17632
732,136,41,17633
732,53,6,17634
732,138,28,17635
732,140,14,17636
732,147,57352,17637
732,57,34,17638
732,109,517,17639
732,613,66,17640
732,810,116,17641
732,728,122,17642
732,345,110,17643
732,66,7,17644
732,155,146,17645
732,69,284,17646
732,159,9,17647
732,160,130,17648
732,74,59,17649
732,164,16485,17650
732,165,17772,17651
732,167,134,17652
732,263,1,17653
732,81,16,17654
732,174,40325,17655
732,178,22,17656
732,88,5820,17657
732,182,208,17658
732,90,10,17659
732,92,17,17660
732,184,34,17661
732,190,28,17662
732,192,49,17663
732,194,24,17664
732,195,56516,17665
732,196,4837,17666
732,197,127,17667
732,113,66582,17668
732,199,366,17669
732,787,118,17670
732,102,46,17671
732,204,24,17672
732,460,8,17673
732,205,7,17674
174,124,75217,17675
174,207,19801,17676
174,213,198,17677
174,233,32,17678
174,245,126,17679
174,313,116,17680
174,125,26536,17681
174,45,22230,17682
174,127,234,17683
174,485,215032,17684
174,32,127218,17685
174,46,696264,17686
174,47,55176,17687
174,208,7479,17688
174,579,276,17689
174,128,63753,17690
174,48,10402,17691
174,580,69,17692
174,129,106514,17693
174,546,1,17694
174,315,213,17695
174,49,14193,17696
174,131,58526,17697
174,726,83958,17698
174,824,21260,17699
174,584,53,17700
174,839,68,17701
174,585,9978,17702
174,51,79713,17703
174,132,63763,17704
174,133,230121,17705
174,874,15403,17706
174,463,73,17707
174,135,20890,17708
174,136,3,17709
174,137,137442,17710
174,591,71655,17711
174,250,317,17712
174,594,48958,17713
174,464,33,17714
174,52,560,17715
174,53,48292,17716
174,969,45,17717
174,54,107089,17718
174,598,42,17719
174,55,205130,17720
174,138,96318,17721
174,937,259,17722
174,707,2959,17723
174,140,33889,17724
174,820,3,17725
174,253,100402,17726
174,143,97902,17727
174,254,50010,17728
174,602,9166,17729
174,255,105,17730
174,145,7457,17731
174,56,39132,17732
174,146,231332,17733
174,147,737616,17734
174,57,385750,17735
174,58,76704,17736
174,1034,95,17737
174,59,95373,17738
174,60,400025,17739
174,605,252,17740
174,1079,4625,17741
174,1011,1330,17742
174,148,55,17743
174,1085,53,17744
174,608,7669,17745
174,840,33,17746
174,108,63,17747
174,109,1106,17748
174,61,36,17749
174,1073,2831,17750
174,609,47,17751
174,150,192182,17752
174,22,26665,17753
174,476,137414,17754
174,613,31366,17755
174,62,69135,17756
174,63,18686,17757
174,1175,7612,17758
174,497,1768,17759
174,619,98905,17760
174,962,15,17761
174,257,5364,17762
174,64,2052,17763
174,152,101001,17764
174,345,84069,17765
174,621,131,17766
174,853,5,17767
174,65,320,17768
174,66,89883,17769
174,258,126055,17770
174,623,153,17771
174,67,257,17772
174,155,21403,17773
174,347,5,17774
174,625,5400,17775
174,1243,10194,17776
174,708,17632,17777
174,418,82319,17778
174,157,2341,17779
174,10,86,17780
174,158,14770,17781
174,68,27,17782
174,69,82000,17783
174,159,170149,17784
174,70,29869,17785
174,160,136,17786
174,111,15789,17787
174,1074,3971,17788
174,72,136326,17789
174,1059,13287,17790
174,161,56,17791
174,842,26,17792
174,576,8065,17793
174,465,113,17794
174,73,41829,17795
174,74,134234,17796
174,1080,4616,17797
174,854,15821,17798
174,966,270,17799
174,236,11093,17800
174,163,64,17801
174,164,403866,17802
174,165,381261,17803
174,166,73,17804
174,967,147,17805
174,76,7590,17806
174,77,268986,17807
174,633,65616,17808
174,78,111,17809
174,263,39789,17810
174,1428,1,17811
174,721,45583,17812
174,168,23,17813
174,265,12320,17814
174,466,12938,17815
174,79,144622,17816
174,80,335773,17817
174,968,12839,17818
174,350,76,17819
174,81,386439,17820
174,82,157614,17821
174,169,1491,17822
174,171,327,17823
174,317,126399,17824
174,709,42,17825
174,83,406215,17826
174,84,33377,17827
174,172,65974,17828
174,843,15227,17829
174,1160,165,17830
174,173,91,17831
174,85,131112,17832
174,732,41549,17833
174,175,39389,17834
174,86,331,17835
174,848,9609,17836
174,87,250,17837
174,653,1,17838
174,320,166,17839
174,374,113055,17840
174,176,1287,17841
174,513,4360,17842
174,177,37217,17843
174,178,131661,17844
174,179,216,17845
174,88,772584,17846
174,180,21149,17847
174,181,3319,17848
174,182,210658,17849
174,90,274921,17850
174,183,564545,17851
174,659,20006,17852
174,91,56,17853
174,387,10349,17854
174,92,86025,17855
174,93,177,17856
174,471,67,17857
174,184,13738,17858
174,185,16462,17859
174,663,77,17860
174,94,64,17861
174,665,4388,17862
174,1226,1027,17863
174,186,27844,17864
174,862,3939,17865
174,187,26841,17866
174,269,51,17867
174,691,74278,17868
174,188,94912,17869
174,1082,23510,17870
174,95,11696,17871
174,189,1023,17872
174,271,11891,17873
174,472,48246,17874
174,97,159465,17875
174,352,48,17876
174,190,192290,17877
174,191,69684,17878
174,272,435,17879
174,192,5,17880
174,354,15926,17881
174,692,148,17882
174,1467,4,17883
174,194,52573,17884
174,195,507521,17885
174,196,352262,17886
174,356,2401,17887
174,670,4665,17888
174,368,68,17889
174,197,80872,17890
174,198,11105,17891
174,273,7483,17892
174,113,243677,17893
174,199,96548,17894
174,200,101593,17895
174,1027,3,17896
174,1322,26,17897
174,1076,28,17898
174,102,233970,17899
174,1122,859,17900
174,673,703,17901
174,674,15,17902
174,675,98,17903
174,693,24357,17904
174,676,789,17905
174,678,1302,17906
174,274,3,17907
174,275,2395,17908
174,203,130522,17909
174,1468,118,17910
174,103,27583,17911
174,204,48396,17912
174,473,22557,17913
174,1244,2393,17914
174,240,12495,17915
174,104,529,17916
174,376,18576,17917
174,540,63591,17918
174,474,39,17919
174,278,163,17920
174,974,31681,17921
174,694,7874,17922
174,212,29549,17923
174,205,72608,17924
174,695,81752,17925
174,872,34555,17926
174,206,69853,17927
174,919,3,17928
174,106,81312,17929
174,717,7364,17930
174,1318,867,17931
468,125,3350,17932
1469,106,20,17933
175,124,1696,17934
175,233,114,17935
175,245,192,17936
175,313,22,17937
175,125,161,17938
175,127,67,17939
175,46,545321,17940
175,128,8543,17941
175,339,130,17942
175,581,28,17943
175,129,896,17944
175,546,20,17945
175,582,7,17946
175,49,39922,17947
175,726,6,17948
175,585,137,17949
175,51,86544,17950
175,132,36,17951
175,133,27957,17952
175,881,147,17953
175,135,2947,17954
175,136,1599,17955
175,137,112139,17956
175,590,102,17957
175,594,1162,17958
175,52,301,17959
175,53,58,17960
175,54,12284,17961
175,55,189371,17962
175,138,277,17963
175,140,119,17964
175,141,38,17965
175,253,482,17966
175,143,23739,17967
175,254,215,17968
175,255,11,17969
175,145,184132,17970
175,56,95,17971
175,146,89820,17972
175,147,190920,17973
175,57,235857,17974
175,59,54,17975
175,60,59012,17976
175,108,2355,17977
175,1036,283,17978
175,609,13,17979
175,150,87059,17980
175,476,38,17981
175,151,59,17982
175,614,72,17983
175,62,56536,17984
175,619,2,17985
175,257,96,17986
175,152,571,17987
175,621,177,17988
175,622,591,17989
175,372,169,17990
175,65,135,17991
175,67,57,17992
175,346,57,17993
175,157,277037,17994
175,10,1,17995
175,158,391,17996
175,799,117,17997
175,69,78510,17998
175,159,437942,17999
175,111,364,18000
175,71,24,18001
175,72,1575,18002
175,362,111,18003
175,161,763,18004
175,465,1,18005
175,73,4314,18006
175,74,109834,18007
175,164,72516,18008
175,165,102193,18009
175,166,14,18010
175,76,98,18011
175,77,79305,18012
175,632,258,18013
175,633,1528,18014
175,635,104,18015
175,78,1233,18016
175,168,425,18017
175,265,278,18018
175,79,16496,18019
175,80,125320,18020
175,81,45940,18021
175,82,86641,18022
175,169,2112,18023
175,373,65,18024
175,171,282,18025
175,317,113260,18026
175,83,7184,18027
175,467,2,18028
175,84,282,18029
175,85,101,18030
175,174,36226,18031
175,86,22,18032
175,176,6538,18033
175,177,4526,18034
175,178,73,18035
175,179,491,18036
175,88,174636,18037
175,180,1266,18038
175,181,490,18039
175,182,1624,18040
175,268,25,18041
175,658,267,18042
175,90,67914,18043
175,183,45955,18044
175,92,1208,18045
175,663,75,18046
175,186,1288,18047
175,269,62,18048
175,691,17,18049
175,188,3067,18050
175,734,198,18051
175,95,505,18052
175,189,901,18053
175,97,44,18054
175,190,8499,18055
175,353,3389,18056
175,191,8741,18057
175,272,101,18058
175,354,191,18059
175,194,3582,18060
175,195,2209,18061
175,98,132,18062
175,196,11284,18063
175,197,749,18064
175,273,54,18065
175,113,31997,18066
175,199,795,18067
175,200,393,18068
175,102,35040,18069
175,677,176,18070
175,274,180,18071
175,230,2,18072
175,275,6,18073
175,203,94046,18074
175,276,103,18075
175,103,1520,18076
175,239,123,18077
175,204,30,18078
175,104,93,18079
175,682,25,18080
175,376,29,18081
175,695,3,18082
175,206,53,18083
175,106,4071,18084
1470,59,108,18085
1470,189,103,18086
1471,134,2,18087
1471,106,4,18088
649,46,2816,18089
649,136,1,18090
649,55,13,18091
649,140,44,18092
649,147,51080,18093
649,57,12724,18094
649,150,1579,18095
649,69,27,18096
649,159,14454,18097
649,165,1031,18098
649,80,4,18099
649,179,8,18100
649,88,7495,18101
649,113,5226,18102
649,106,6,18103
957,504,368,18104
957,958,3772,18105
1153,1152,7,18106
1472,230,5,18107
1161,74,322,18108
1161,317,264,18109
650,46,28332,18110
650,140,17,18111
650,56,23,18112
650,147,127,18113
650,57,103802,18114
650,60,16440,18115
650,108,12,18116
650,159,136756,18117
650,70,23,18118
650,74,10051,18119
650,164,33053,18120
650,79,35,18121
650,80,1158,18122
650,81,45,18123
650,317,5344,18124
650,175,13,18125
650,178,21,18126
650,88,11040,18127
650,183,48,18128
650,188,5,18129
650,95,8,18130
650,190,24,18131
650,191,5364,18132
650,194,31,18133
650,113,39,18134
651,46,70809,18135
651,133,72513,18136
651,55,71624,18137
651,146,964,18138
651,147,3044,18139
651,60,164,18140
651,150,131779,18141
651,69,122897,18142
651,159,2631,18143
651,74,79310,18144
651,165,85564,18145
651,317,22619,18146
651,88,164951,18147
651,90,72831,18148
651,92,270,18149
651,97,1010,18150
651,196,96006,18151
651,113,202,18152
1473,513,29,18153
1474,633,7,18154
1042,572,129,18155
1446,317,41711,18156
1193,746,8,18157
1193,747,108,18158
1193,183,3,18159
1369,976,11,18160
227,216,5085,18161
227,133,19486,18162
227,146,4233,18163
227,149,1,18164
227,219,3770,18165
227,150,5,18166
227,222,4,18167
227,10,1178,18168
227,225,1526,18169
227,77,4843,18170
227,226,3,18171
227,175,18,18172
227,229,5,18173
227,186,2916,18174
227,230,319,18175
478,45,164,18176
478,59,70,18177
478,476,131,18178
478,619,144,18179
478,70,67,18180
478,659,26,18181
478,356,41,18182
478,102,7206,18183
478,279,118,18184
1043,315,6,18185
1043,1475,2,18186
1043,182,140,18187
1043,195,1261,18188
652,46,38979,18189
652,572,2,18190
652,133,11,18191
652,57,163,18192
652,150,45360,18193
652,74,150792,18194
652,165,84,18195
652,317,14420,18196
652,90,3,18197
652,196,342,18198
1198,22,1,18199
1198,500,53,18200
1476,128,3,18201
834,833,5,18202
1222,961,122,18203
1199,500,8,18204
86,44,8717,18205
86,245,61213,18206
86,125,23,18207
86,46,121216,18208
86,579,4,18209
86,314,326,18210
86,49,34,18211
86,585,7,18212
86,51,91,18213
86,133,35009,18214
86,135,274,18215
86,137,159,18216
86,250,12,18217
86,464,1,18218
86,706,132,18219
86,54,16,18220
86,55,177173,18221
86,138,7,18222
86,143,181,18223
86,255,2,18224
86,146,7431,18225
86,147,49,18226
86,57,5667,18227
86,60,54167,18228
86,150,30789,18229
86,62,33151,18230
86,257,5191,18231
86,64,2,18232
86,372,3,18233
86,258,5116,18234
86,259,51,18235
86,68,2,18236
86,799,9197,18237
86,69,5,18238
86,792,12415,18239
86,159,5,18240
86,72,210,18241
86,161,110,18242
86,465,1,18243
86,73,10,18244
86,74,36,18245
86,967,2989,18246
86,76,24,18247
86,77,131859,18248
86,78,22,18249
86,265,7,18250
86,79,3,18251
86,80,115,18252
86,350,145,18253
86,82,9,18254
86,373,6,18255
86,84,128,18256
86,174,284,18257
86,175,5,18258
86,87,1137,18259
86,88,28574,18260
86,180,73,18261
86,267,4119,18262
86,858,9604,18263
86,89,135,18264
86,90,12318,18265
86,92,7643,18266
86,665,13,18267
86,186,52,18268
86,187,22,18269
86,188,9,18270
86,96,226,18271
86,97,61,18272
86,272,87,18273
86,194,213,18274
86,375,2,18275
86,198,1,18276
86,100,147,18277
86,712,2312,18278
86,102,132,18279
86,276,141,18280
86,240,4813,18281
86,376,2,18282
86,460,7,18283
86,279,5596,18284
86,871,1203,18285
86,106,10,18286
509,32,6,18287
509,397,1403,18288
509,400,2,18289
509,506,3,18290
509,758,5,18291
509,408,104,18292
509,409,2,18293
509,521,3,18294
509,760,1,18295
1162,62,125,18296
1162,69,35,18297
1162,74,1536,18298
1162,317,896,18299
848,136,1,18300
848,137,3,18301
848,138,5,18302
848,147,8976,18303
848,60,3,18304
848,150,37,18305
848,159,22724,18306
848,164,51,18307
848,165,34249,18308
848,174,9383,18309
848,183,52217,18310
848,189,103,18311
848,191,3,18312
848,192,2,18313
848,195,7213,18314
848,196,552,18315
848,197,37,18316
848,200,4,18317
848,204,5,18318
1223,961,6328,18319
1223,418,8705,18320
1223,165,69086,18321
1344,74,4608,18322
87,44,293,18323
87,233,49,18324
87,245,166,18325
87,246,6,18326
87,46,153005,18327
87,129,121,18328
87,546,2,18329
87,49,5,18330
87,51,148,18331
87,133,20028,18332
87,379,48,18333
87,135,17,18334
87,137,13758,18335
87,249,152,18336
87,597,105,18337
87,54,984,18338
87,55,84094,18339
87,138,115,18340
87,143,80,18341
87,146,25247,18342
87,57,14129,18343
87,60,2949,18344
87,150,70131,18345
87,611,4,18346
87,62,207694,18347
87,257,293,18348
87,67,134,18349
87,68,149,18350
87,69,17,18351
87,159,8980,18352
87,71,10,18353
87,72,731,18354
87,74,93981,18355
87,165,160,18356
87,77,19304,18357
87,80,66099,18358
87,81,7,18359
87,171,36,18360
87,317,221625,18361
87,83,46,18362
87,174,241,18363
87,175,195,18364
87,86,1180,18365
87,177,146,18366
87,88,517,18367
87,180,146,18368
87,181,692,18369
87,90,46309,18370
87,92,4901,18371
87,188,224,18372
87,95,267,18373
87,97,115,18374
87,191,133,18375
87,113,6,18376
87,102,80,18377
87,274,31,18378
87,230,36,18379
87,276,141,18380
87,240,91,18381
87,279,117,18382
318,313,196,18383
318,62,865,18384
318,317,59,18385
318,1477,352,18386
653,133,7,18387
653,145,4,18388
653,476,2,18389
653,74,52371,18390
653,165,233,18391
653,317,11,18392
653,472,7,18393
653,230,10,18394
654,98,4037,18395
1478,273,162,18396
510,32,922,18397
510,146,1,18398
510,60,38353,18399
510,22,359,18400
510,961,109226,18401
510,418,118148,18402
510,165,3905,18403
510,1007,22128,18404
319,854,79,18405
319,316,30,18406
319,1477,115,18407
319,807,189,18408
319,203,52,18409
319,1358,74,18410
319,919,97,18411
1479,1480,53,18412
511,17,13,18413
511,397,1,18414
511,22,31,18415
511,508,282,18416
511,921,3,18417
511,524,21,18418
511,337,12,18419
511,759,4,18420
1477,318,286,18421
1477,319,147,18422
1477,95,36,18423
1481,1242,169,18424
1083,953,7,18425
1083,958,32,18426
1242,70,164,18427
1242,177,1189,18428
1242,179,266,18429
1242,807,97,18430
1242,351,976,18431
1242,736,140,18432
1482,128,120,18433
1482,927,90,18434
1482,157,209,18435
512,32,27,18436
512,420,398,18437
512,427,1,18438
512,943,8,18439
512,437,5,18440
512,306,2,18441
512,449,8,18442
758,397,1400,18443
758,755,113,18444
758,398,5,18445
758,400,1,18446
758,551,6,18447
758,431,7,18448
758,403,20,18449
758,27,8,18450
758,404,10,18451
758,757,2,18452
758,506,3,18453
758,509,6,18454
758,408,277,18455
758,409,7,18456
758,521,2,18457
758,760,76,18458
758,414,16,18459
758,690,115,18460
34,2,59,18461
34,31,8,18462
34,290,4,18463
34,33,3,18464
34,426,11,18465
34,434,3,18466
34,403,1,18467
34,757,8,18468
34,506,1,18469
439,31,25,18470
439,32,94,18471
439,290,8,18472
439,425,4,18473
439,426,231,18474
439,428,5,18475
439,432,10,18476
439,434,18,18477
439,445,16,18478
439,447,34,18479
439,306,1,18480
320,313,43,18481
320,174,166,18482
1178,1177,4,18483
1178,10,31,18484
1178,223,13,18485
1178,864,4,18486
1178,230,2,18487
1448,313,77,18488
1448,203,55,18489
574,573,41,18490
374,246,9,18491
374,32,1436,18492
374,46,103145,18493
374,129,9,18494
374,133,12691,18495
374,379,4,18496
374,137,167,18497
374,143,13,18498
374,147,9814,18499
374,57,163837,18500
374,60,126430,18501
374,150,79299,18502
374,22,1383,18503
374,961,524097,18504
374,418,853766,18505
374,69,141622,18506
374,159,91213,18507
374,74,308798,18508
374,893,56497,18509
374,966,3819,18510
374,165,522141,18511
374,80,1595,18512
374,82,3,18513
374,317,235,18514
374,174,122791,18515
374,513,5,18516
374,88,303251,18517
374,182,64071,18518
374,183,8,18519
374,1227,1861,18520
374,190,2734,18521
374,191,983,18522
374,195,153374,18523
374,196,338837,18524
374,113,25414,18525
374,1007,139205,18526
1050,159,149,18527
1483,137,181,18528
1483,67,1,18529
1483,181,4,18530
391,388,21,18531
391,326,99,18532
391,32,23,18533
391,389,19,18534
391,21,1471,18535
391,390,63,18536
391,22,86,18537
391,14,17,18538
391,393,23,18539
391,43,909,18540
391,455,10,18541
334,325,26,18542
334,488,1,18543
334,397,5,18544
334,1105,5,18545
334,22,1508,18546
334,329,1153,18547
334,550,20,18548
334,330,42,18549
334,332,527,18550
334,501,1,18551
334,827,4,18552
334,27,13,18553
334,1106,40,18554
334,333,2,18555
334,514,2,18556
334,335,33,18557
334,337,5,18558
334,535,17,18559
407,396,3,18560
407,689,35,18561
407,397,2625,18562
407,755,20,18563
407,398,1,18564
407,431,16,18565
407,401,8,18566
407,403,9,18567
407,404,9,18568
407,506,1,18569
407,405,11,18570
407,408,11,18571
407,409,5,18572
407,413,2,18573
407,760,5,18574
407,415,22,18575
407,416,58,18576
407,690,36,18577
1182,774,6,18578
1182,977,15,18579
1345,62,18,18580
1345,74,130,18581
1345,165,2,18582
1345,317,153,18583
1484,192,2,18584
1485,223,1,18585
1486,10,1,18586
1179,1177,8,18587
1179,10,11,18588
1276,10,5,18589
1487,1488,5,18590
1204,62,48,18591
1204,363,47,18592
1204,1242,86,18593
1204,195,141,18594
1489,88,2,18595
1268,141,190,18596
1268,728,134,18597
1268,159,71,18598
1268,73,59,18599
1268,1364,595,18600
1268,183,55,18601
469,46,55269,18602
469,49,19,18603
469,54,33,18604
469,55,98629,18605
469,143,24,18606
469,255,1,18607
469,56,12,18608
469,65,14,18609
469,259,5,18610
469,71,44,18611
469,78,23,18612
469,350,11,18613
469,83,8,18614
469,467,2,18615
469,180,7,18616
469,471,1,18617
469,194,24,18618
469,356,31,18619
469,101,2,18620
469,202,1,18621
469,240,3,18622
469,105,4,18623
176,124,81802,18624
176,213,1011,18625
176,233,93,18626
176,125,351,18627
176,127,178,18628
176,286,2,18629
176,46,16152,18630
176,128,38753,18631
176,339,16,18632
176,129,2005,18633
176,315,206,18634
176,786,1,18635
176,130,3909,18636
176,49,1383,18637
176,825,2553,18638
176,584,50,18639
176,242,21112,18640
176,51,25234,18641
176,132,56395,18642
176,133,22108,18643
176,882,46,18644
176,135,472,18645
176,136,398067,18646
176,137,11568,18647
176,591,2,18648
176,54,1130,18649
176,138,103,18650
176,991,2,18651
176,140,32,18652
176,253,461,18653
176,143,137,18654
176,145,22616,18655
176,146,1,18656
176,147,206133,18657
176,57,652,18658
176,60,1215,18659
176,1095,121,18660
176,108,3060,18661
176,149,16150,18662
176,151,100,18663
176,613,24,18664
176,62,951,18665
176,235,52,18666
176,620,94229,18667
176,152,63183,18668
176,418,82637,18669
176,157,78156,18670
176,158,73,18671
176,69,39583,18672
176,159,247,18673
176,111,702,18674
176,72,1997,18675
176,161,415,18676
176,576,26,18677
176,465,16,18678
176,73,1697,18679
176,74,82373,18680
176,893,23103,18681
176,164,301716,18682
176,165,374091,18683
176,166,78,18684
176,77,1197,18685
176,167,168241,18686
176,78,1585,18687
176,847,154,18688
176,168,2188,18689
176,79,34583,18690
176,80,5527,18691
176,81,120492,18692
176,82,39,18693
176,169,178,18694
176,171,986,18695
176,317,29,18696
176,709,54,18697
176,83,377,18698
176,1311,131,18699
176,732,53,18700
176,174,2386,18701
176,175,7215,18702
176,848,59,18703
176,1490,4,18704
176,1044,105,18705
176,513,54285,18706
176,177,1559,18707
176,178,2169,18708
176,179,252062,18709
176,88,1184,18710
176,180,1430,18711
176,182,228555,18712
176,90,4342,18713
176,183,346927,18714
176,91,48,18715
176,92,709,18716
176,185,281,18717
176,663,37,18718
176,186,402,18719
176,187,290,18720
176,188,1318,18721
176,189,66847,18722
176,190,363588,18723
176,191,5716,18724
176,192,14,18725
176,866,9,18726
176,194,158,18727
176,195,391294,18728
176,196,54,18729
176,198,115,18730
176,99,2,18731
176,113,238845,18732
176,199,163,18733
176,114,5,18734
176,200,248817,18735
176,102,10106,18736
176,851,2,18737
176,677,86,18738
176,230,14,18739
176,868,2851,18740
176,1491,1029,18741
176,914,4043,18742
176,203,934,18743
176,103,393,18744
176,204,13354,18745
176,277,2,18746
176,106,54,18747
176,1412,832,18748
176,717,608,18749
176,1318,87,18750
1312,159,9624,18751
1312,165,525,18752
1260,418,157,18753
119,115,30,18754
119,116,1,18755
